TG	TF	enhancer	promoter	TFbs	coef	mse	abs_coef
1	ZSCAN30	TP73	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.0577872661934778	0.00053382039049891	0.0577872661934778
2	ZSCAN30	TP73	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.0577872661934778	0.00053382039049891	0.0577872661934778
3	ZSCAN30	JUN	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.152406612306101	0.00053382039049891	0.152406612306101
4	ZSCAN30	JUN	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.152406612306101	0.00053382039049891	0.152406612306101
5	ZSCAN30	PBX1	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.0449630217787636	0.00053382039049891	0.0449630217787636
6	ZSCAN30	PBX1	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.0449630217787636	0.00053382039049891	0.0449630217787636
7	ZSCAN30	RXRG	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.0584549824330187	0.00053382039049891	0.0584549824330187
8	ZSCAN30	RXRG	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.0584549824330187	0.00053382039049891	0.0584549824330187
9	ZSCAN30	FOSL2	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.121817911679771	0.00053382039049891	0.121817911679771
10	ZSCAN30	FOSL2	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.121817911679771	0.00053382039049891	0.121817911679771
11	ZSCAN30	TCF7L1	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.0836449091617069	0.00053382039049891	0.0836449091617069
12	ZSCAN30	TCF7L1	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.0836449091617069	0.00053382039049891	0.0836449091617069
13	ZSCAN30	STAT1	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.012734967061573	0.00053382039049891	0.012734967061573
14	ZSCAN30	STAT1	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.012734967061573	0.00053382039049891	0.012734967061573
15	ZSCAN30	PPARG	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.416860578939503	0.00053382039049891	0.416860578939503
16	ZSCAN30	PPARG	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.416860578939503	0.00053382039049891	0.416860578939503
17	ZSCAN30	NR2C2	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.0130981117534243	0.00053382039049891	0.0130981117534243
18	ZSCAN30	NR2C2	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.0130981117534243	0.00053382039049891	0.0130981117534243
19	ZSCAN30	ETV5	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	-0.0057739654236198	0.00053382039049891	0.0057739654236198
20	ZSCAN30	ETV5	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	-0.0057739654236198	0.00053382039049891	0.0057739654236198
21	ZSCAN30	RBPJ	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.049187283345493	0.00053382039049891	0.049187283345493
22	ZSCAN30	RBPJ	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.049187283345493	0.00053382039049891	0.049187283345493
23	ZSCAN30	REST	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.0185317949691099	0.00053382039049891	0.0185317949691099
24	ZSCAN30	REST	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.0185317949691099	0.00053382039049891	0.0185317949691099
25	ZSCAN30	NFKB1	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	-0.0154696117572974	0.00053382039049891	0.0154696117572974
26	ZSCAN30	NFKB1	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	-0.0154696117572974	0.00053382039049891	0.0154696117572974
27	ZSCAN30	MEF2C	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.0635517180345462	0.00053382039049891	0.0635517180345462
28	ZSCAN30	MEF2C	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.0635517180345462	0.00053382039049891	0.0635517180345462
29	ZSCAN30	NR2F1	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	-0.00459212090491565	0.00053382039049891	0.00459212090491565
30	ZSCAN30	NR2F1	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	-0.00459212090491565	0.00053382039049891	0.00459212090491565
31	ZSCAN30	IRF1	chr18:32454954-32455581	chr18:32867697-32872697	both	-0.0709020866011837	0.00053382039049891	0.0709020866011837
32	ZSCAN30	IRF1	chr18:32454954-32455581	chr18:32867666-32872666	both	-0.0709020866011837	0.00053382039049891	0.0709020866011837
33	ZSCAN30	EGR1	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.191427854471269	0.00053382039049891	0.191427854471269
34	ZSCAN30	EGR1	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.191427854471269	0.00053382039049891	0.191427854471269
35	ZSCAN30	NR3C1	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.0164911470656634	0.00053382039049891	0.0164911470656634
36	ZSCAN30	NR3C1	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.0164911470656634	0.00053382039049891	0.0164911470656634
37	ZSCAN30	RREB1	chr18:32454954-32455581	chr18:32867697-32872697	both	-0.127362099007374	0.00053382039049891	0.127362099007374
38	ZSCAN30	RREB1	chr18:32454954-32455581	chr18:32867666-32872666	both	-0.127362099007374	0.00053382039049891	0.127362099007374
39	ZSCAN30	ID4	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	-0.0336608523893181	0.00053382039049891	0.0336608523893181
40	ZSCAN30	ID4	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	-0.0336608523893181	0.00053382039049891	0.0336608523893181
41	ZSCAN30	NFYA	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.0235649337886918	0.00053382039049891	0.0235649337886918
42	ZSCAN30	NFYA	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.0235649337886918	0.00053382039049891	0.0235649337886918
43	ZSCAN30	SRF	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.0256438701400082	0.00053382039049891	0.0256438701400082
44	ZSCAN30	SRF	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.0256438701400082	0.00053382039049891	0.0256438701400082
45	ZSCAN30	RUNX2	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.0146260864177571	0.00053382039049891	0.0146260864177571
46	ZSCAN30	RUNX2	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.0146260864177571	0.00053382039049891	0.0146260864177571
47	ZSCAN30	ESR1	chr18:32454954-32455581	chr18:32867697-32872697	both	0.0791859921681742	0.00053382039049891	0.0791859921681742
48	ZSCAN30	ESR1	chr18:32454954-32455581	chr18:32867666-32872666	both	0.0791859921681742	0.00053382039049891	0.0791859921681742
49	ZSCAN30	MAFK	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.0588521868026517	0.00053382039049891	0.0588521868026517
50	ZSCAN30	MAFK	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.0588521868026517	0.00053382039049891	0.0588521868026517
51	ZSCAN30	SP4	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.0154072605955502	0.00053382039049891	0.0154072605955502
52	ZSCAN30	SP4	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.0154072605955502	0.00053382039049891	0.0154072605955502
53	ZSCAN30	NRF1	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.013616393899651	0.00053382039049891	0.013616393899651
54	ZSCAN30	NRF1	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.013616393899651	0.00053382039049891	0.013616393899651
55	ZSCAN30	EGR3	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.316125501234401	0.00053382039049891	0.316125501234401
56	ZSCAN30	EGR3	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.316125501234401	0.00053382039049891	0.316125501234401
57	ZSCAN30	PLAG1	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.0788921601694363	0.00053382039049891	0.0788921601694363
58	ZSCAN30	PLAG1	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.0788921601694363	0.00053382039049891	0.0788921601694363
59	ZSCAN30	HSF1	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.0252412395264882	0.00053382039049891	0.0252412395264882
60	ZSCAN30	HSF1	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.0252412395264882	0.00053382039049891	0.0252412395264882
61	ZSCAN30	PAX5	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.0374200821184927	0.00053382039049891	0.0374200821184927
62	ZSCAN30	PAX5	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.0374200821184927	0.00053382039049891	0.0374200821184927
63	ZSCAN30	RORB	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	-0.135089918578552	0.00053382039049891	0.135089918578552
64	ZSCAN30	RORB	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	-0.135089918578552	0.00053382039049891	0.135089918578552
65	ZSCAN30	PBX3	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.00801563207151796	0.00053382039049891	0.00801563207151796
66	ZSCAN30	PBX3	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.00801563207151796	0.00053382039049891	0.00801563207151796
67	ZSCAN30	RXRA	chr18:32454954-32455581	chr18:32867697-32872697	both	0.0300767774809605	0.00053382039049891	0.0300767774809605
68	ZSCAN30	RXRA	chr18:32454954-32455581	chr18:32867666-32872666	both	0.0300767774809605	0.00053382039049891	0.0300767774809605
69	ZSCAN30	SPI1	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.0484456207989642	0.00053382039049891	0.0484456207989642
