TG	TF	enhancer	promoter	TFbs	coef	mse	abs_coef
1	SRA1	MTF1	chr5:140001766-140002172	chr5:139934542-139939542	both	0.0140389668017229	0.000942595011832716	0.0140389668017229
2	SRA1	MTF1	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.0140389668017229	0.000942595011832716	0.0140389668017229
3	SRA1	MTF1	chr5:140001766-140002172	chr5:139935179-139940179	both	0.0140389668017229	0.000942595011832716	0.0140389668017229
4	SRA1	MTF1	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.0140389668017229	0.000942595011832716	0.0140389668017229
5	SRA1	JUN	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	0.0234433572382385	0.000942595011832716	0.0234433572382385
6	SRA1	JUN	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	0.0234433572382385	0.000942595011832716	0.0234433572382385
7	SRA1	TBX15	chr5:140001766-140002172	chr5:139934542-139939542	enhancer	0.269667500811254	0.000942595011832716	0.269667500811254
8	SRA1	TBX15	chr5:140001766-140002172	chr5:139935179-139940179	enhancer	0.269667500811254	0.000942595011832716	0.269667500811254
9	SRA1	NHLH1	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	-0.0376996000857568	0.000942595011832716	0.0376996000857568
10	SRA1	NHLH1	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	-0.0376996000857568	0.000942595011832716	0.0376996000857568
11	SRA1	LMX1A	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	-0.320453670352769	0.000942595011832716	0.320453670352769
12	SRA1	LMX1A	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	-0.320453670352769	0.000942595011832716	0.320453670352769
13	SRA1	RXRG	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.224026369025725	0.000942595011832716	0.224026369025725
14	SRA1	RXRG	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.224026369025725	0.000942595011832716	0.224026369025725
15	SRA1	RXRG	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.224026369025725	0.000942595011832716	0.224026369025725
16	SRA1	RXRG	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.224026369025725	0.000942595011832716	0.224026369025725
17	SRA1	ZBTB18	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	-0.0257311298474159	0.000942595011832716	0.0257311298474159
18	SRA1	ZBTB18	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	-0.0257311298474159	0.000942595011832716	0.0257311298474159
19	SRA1	GRHL1	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	-0.0499038861290084	0.000942595011832716	0.0499038861290084
20	SRA1	GRHL1	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	-0.0499038861290084	0.000942595011832716	0.0499038861290084
21	SRA1	TCF7L1	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.116553393801303	0.000942595011832716	0.116553393801303
22	SRA1	TCF7L1	chr5:140002429-140003029	chr5:139934542-139939542	both	0.116553393801303	0.000942595011832716	0.116553393801303
23	SRA1	TCF7L1	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.116553393801303	0.000942595011832716	0.116553393801303
24	SRA1	TCF7L1	chr5:140002429-140003029	chr5:139935179-139940179	both	0.116553393801303	0.000942595011832716	0.116553393801303
25	SRA1	STAT1	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	0.0796890209869985	0.000942595011832716	0.0796890209869985
26	SRA1	STAT1	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.0796890209869985	0.000942595011832716	0.0796890209869985
27	SRA1	STAT1	chr5:140002429-140003029	chr5:139935179-139940179	both	0.0796890209869985	0.000942595011832716	0.0796890209869985
